FARMER STREET - 08/4184/007
GLANMIHELI GENERATION SO1689/005
CAMBRIAN MILL - 09/9584/010
PMSW COED TALDARCH SH9664/007
PMSW PLAS ELLEN
PMR RABY PARK NOJA
PMSW CWM
03/5588/005/ -PYECROFT ROAD
ABSW TYR ONEN - SJ2833/010
PMSW Isfryn
GSS-SN7098/012 MACHYNLLETH WG  ENERGY FORECOURT
REL-SJ3373/009 ABSW PUDDINGTON HALL
GSS-SH5639/023 PORTHMADOG EV CHARGING
LOWER STREET 04/3057/002
03/6088/029/ -C-W-S ERWOOD STREET
PMSW GODRER COED
PMSW  Coch - Y -Moel
PMSW ARFON DOLAFON
PMSW BRYN CROES
RENCHERDS PLACE RSW2 06/7084/014
ABSW Bryn Aber 09/0011/014
GSS-SJ3039/006 CHIRK WG ENERGY FORECOURT
KINDERTON CLOSE 06/7083/001
06/6552/002/ -BARONIA
PMSW RHOS DIR
PMSW Yonder Bungalow
Kew Road Southport- 01/3314/005
PMSW PORCH HOUSE FARM SJ5884/014
TYDDYN Y FFRWD 08/5185/001
Walmer Court- 01/3215/013
PMAR Alltami Road Noja
Holmes Cres Fenwick SOULE
Acredales No 47
Whiteleys- 01/3314/003
Guildford- 01/3314/004
PENTRE CANOL SJ0566/032
AE Noja
AE Village North (Glencorse Links)
BULL LANE 07/0566/005
Lynton Road- 01/3214/006
Lawrence Park
Alderston Dairy Gvr
ALDI KILMARNOCK
PR13 Noja
Gallows Knowe
Amisfield Gate
Anxis Business Park Road 3 SW/STN
PMSW YSTORFA PENCWM
GREYCRAIGS
ARNDARROCH NOJA
Arthurlie Dr
ASDA St Leonards 
LLANRWST ROAD 07/7877/001 SW1
PMSW LLYS MALDWYN
ASHMARK NOJA 
Waterloo Road- SD3215/006
AULDCRAIGOCH NOJA
AUCHENGASSEL PMAR (Single Phase)
Auchengray GVR
AUCHENREOCH SOULE REL
Auchentibber Airbreak
Auchincraig
Auchlochan Hotel
ABSW Llanerfyl 09/0309/012
COCKSHUTT SCHOOL 09/4329/001 SW2
BIRNIEHILL NOJA
Axis Business Park Road 3 SW/STN
Ayr RD Galston
Back Road West Fuse
 Hollowsholm Soule (Muirkirk RD Tapping On mainline pole 18)
Back ST 18
Balbirnie Burns A + B
230 ABSW
BALDOON SOULE REL
Balgowan ABSW
288 ABSW KILMARNOCK
BALKAIL SOULE REL
BALLANTAGER NOJA
Ballantrae
43 ABSW FENWICK
BALMACLELLAN NOJA
Balmalcolm Village ABSW
Balmerino ABSW
Balmoral PK 
BALMUILDY NOJA
RUSHGREEN 03/6887/001 
GSS-SJ5689/002 CRONULLA DRIVE
BANKPARK
Banks ABSW
BARCLOSH NOJA
BARCLOY ROAD SOULE/PMSW/01
BARDENNOCH TEMP SOULE/PMSW/01
BARNBARROCH NOJA
Barony Road No1
Barscarrow ABSW
Barsparrcoch PTE
Barsparroch PTE
PMAR Waen Meredydd Noja
PMSW WAEN
Bathgate Grid SW/STN
571 ABSW
Beggs Montgomerie St A
BELLSDYKE RD NOJA
PONT Y PAIR RSW2 07/7956/011 
Belmont High Soule 
Quarry Road Temp ABSW
Bent Galston Soule
KYLEMORE A
PMSW CYMAU HALL
TRELAWNYD RSW1 - 07/0979/001
03/5294/028/ -PROCESS INK CO.
C JONES FENCING RMU B
PMSW BLAEN CWM
BIRCHBANK COTTAGES Soule
PMSW PLAS DERW
CASTLE VIEW 07/7877/005 SW2
Oxton Mains Noja
Birnieknowes GVR
Newton Firs Farm SS 03/5274/007
PMSW MAESYDRE
BLACKCRAIG SOULE/PMSW/01
BLADNOCH SOULE REL
Blair Ave Hurl
BLAIRLOGIE NOJA
BLAIRPARK SOULE
Blenheim
BOAG NOJA
Bogangreen Noja
BOGHALL ROAD NOJA
WELSHPOOL WG  ENERGY FORECOURT SJ2408/014
BARTINGTON 03/6077/001
BORGUE NOJA/PMAR/01
Bowens Factory Spur Sects
BOWHILL Noja
Sorbie Church ABSW
PMSW BRYN HYWEL
Braeface Soule
BRAEHEAD SOULE/PMSW/01
Braidwood GVR
Back St 1 
Burnhead Penpont Soule
CHARLESWORTH STREET 06/7056/006
BRIDGEBANK NOJA/PMAR/01
MAESHYFRYD 08/5186/011
Britain Way  
BROADCHAPEL COTT NOJA/PMAR/01
BROADHOLM PMAR
Broadleys Noja
Broadloan Noja
Broadshaw Temp ABSW
PMSW BRYNCAIR
MOUNT PARK 07/7777/004 SW2
Balgownie Noja
Cairnsmore Noja
BROOMLANDS
Brooms RD Car Park
Dumfries Bypass Noja
Bruce St SW/STN 
Brydekirk No. 2 Soule
PMSW Y PERTHYN
PMSW CRICCIETH
JACKSON AV NANTWICH 06/6552/018 
PMSW MOAT FARM
Burgess RD School S Q F
Kirkfieldmain Noja
Burnawn Place Galston
Burnbank Noja
Burnbridge A
Burnetland Noja
Luce Water Noja
Burnmouth FM Soule
Burnton Road Sects
Burroughs Way
Burton Road Sects
Milehouse Noja
Bute Ave PTGL
Buteland Noja
Buteland Soule
BUTTERHOLE SOULE REL
PMSW STRINGERS LANE
Fernwoodlea Noja
PMSW VALLEY TEMP
GSS-SH6938/018 GELLILYDAN WG  ENERGY FORECOURT
CAIRN NOJA
Cairn Way
Harbour Troon
Cairndoon ABSW
Cairnmuir
Cairnpark Soule
Allerdean Soule
Calcutta RD
Caldons ABSW
Caldwell Golf Club (Mainline Soule after)
Cally Palace Soule
GSS-SH7217/022 DOLGELLAU EV CHARGING
Cambus Station RD
CAMBUSKENNETH NOJA
Broomberry FM SOULE 
Camsiscan Soule
Cartsbridge
CANTSDAM SOULE REL
Carberry Recycling
Cardean Road
Carluke High School
MAW GREEN 06/7157/001
Carrick Road Soule
Carstairs West ABSW
GSS-SH7377/016 PENMAENMAWR WG ENERGY FORECOURT
Houndslaw Noja (Fairknowe Sectionalisers)
CARTY SOULE/PMSW/01
King Street 
MOUNT PLEASANT 06/6465/014
Castlecary A
Neilston RD No 70 (Libo) A&B
Cathkin Landfill Soule
Catwell Quarry SOULE
Centre West No.1 A
Centre West No.1 B
PMSW CALIFORNIA TERRACE
Fife Silica Sand
CHAPELTON WORKS NOJA
Longluk Sectionalisers 
GSS-SN6082/023 ABERYSTWYTH WG ENERGY FORECOURT
Chesterhall Noja
Chivas Regal Starlaw Road
PMSW YEW TREE
Church Street
POLE 57 - LINE758
PMSW PRESWYLFA
WOODRIFFE ABSW
Clayton Milk Bar
CLEUCHFOOT SOULE/PMSW/01
CLIMPY SOULE REL
Clochranhill Ayr S
POPLAR GROVE 06/7156/005
CLUGSTON SOULE/PMSW/01
Clydesmill Park A
Coalpits Road ABSW
Cocklaw Industrial SW/STN
ABSW 09/062 TETCHILL 09/3832/006
PMSW TYDDYN DEWIN
TAI NEWYDD 08/5186/002
Collin (Auchencairn) Soule
Collin GVR
Fisherton ABSW
Hercules Piling Noja
L890 ABSW
Comrie Castle SW STN
Concrete Plant Moorfield
Conhuith Soule
CONNEL BURN NOJA
CONRICK Soule
COOMLEES WATER NOJA
Copperminefield
CORNCOCKLE NOJA
PMSW New Mills
Corsehill Soule
CORSOCK NOJA
Walkmill Noja (Kaimes Corner ABSW)
PMSW GWYNFA
Cosy Neuk A
Cosy Neuk B
Coulter GVR
Coulterwood GVR
PMSW PENRHYN OER GWYN
Cowar GVR
COWGLEN A
COWHILL TOWER Soule
Cowieslinn GVR
COWRIG NOJA/PMAR/01
Cowstranburn Soule (Pole 2 Before SW/STN)
Cowstrandburn SW STN
Craig Douglas Noja
CRAIGENGILLAN S3 SOULE/PMSW/01
CRAIGHALL 33KV SOULE REL
BALCARRY BUNG NOJA
Craignarget Soule
Craigtoun Nurseries
Cranberry Recycling 
Broomberry Cott Soule
Crawley Crescent
Creich Water Pump S3 PMAS
CRICHTON DAIRY NOJA
Crocketford HSE Soule
Crofthead Cott Soule
Crofthead cotts soule
Crombie School ABSW
CRONBERRY SCHOOL NOJA
SJ2855/066F
Crooklands ABSW (Auchengray Bridge ABSW)
08/5766/005/F (LD148 P42/40)
Crossburn Rd Ayr S
Brotherton Noja
Crow Hill Temp ABSW (Crow Hill Soule) 
Crownhouse Sectionaliser Rel
CULGRUFF SOULE
Culhorn Park Noja
Cullaloe SW/STN
Culligram House sectionaliser REL
Culross ABSW
Dalmeny Station
Comrie Castle
DALVEEN Airwave Soule
DAMHEAD NOJA/PMAR/01
Damside Mill ABSW
Dean Road (Unit A & B)
PMSW Hatchery
DHULOCH SCHOOL SOULE/PMSW/01
Dod Law Mast Soule
DOGSTONE SOULE/PMSW/01
GSS-SH7400/022 MACHYNLLETH EV CHARGING
DOLLAN BATHS
Dolphinton House SOULE
03/5086/001/ -LIVERPOOL ROAD
HARVIESTOUN NOJA
Doonholm Farm Estate
Dornock A B
Dornock A/B
Dougalshole Soule
Douglas Elmbank
Drainage Pump STN
KENNET NOJA
Drem No 2 RMU
Drumcork Soule
DRUMCROSSHALL A/B
DRUMJOHN SOULE/PMSW/01
Level Crossing Oakley
Drumtennant ABSW
DrumWall  Temp ABSW 
South Lethans Noja
DUMBARTON SHERIFF COURT
Tesco Carluke
DUNDEUGH NOJA
Dundrennan ABSW
DUNSCORE VILL GVR
Unitas Park
Dunure ABSW
Dunure Mill Soule
Eaglesfield Noja
CARTHION BOW STREET GSS-SN6184/010
Earlston High School Noja
EAST BURNSIDE A/B
East Cairnweil ABSW
East Glen Ave Livingston
East Lothian Hospital SW/STN
Chapel St NHS
Crawford Dyke
EAST ROUCAN NOJA
Eastfield Noja
Echline Ave S Qferry
Edderston Road
Edgerston Noja
EDINGHAM IND EST SOULE/PMSW/01
EDLINGTON NOJA
PMSW Byrn Rhyd
Eldinhope Noja
Ellismuir Rd
Elm Tree Cottage Sectionalisers
Elsrickle Burn Noja
PMSW Henfron Bungalow
GLASSERTON HOME FARM NOJA
Erskine Church Tayp
Eshielshope Sect Rel
ESKDALERIG SOULE/PMSW/01
Essex PK
Ettrick Hall (On mainline before)
Ettrick Hamlet Noja (Ettrick Hall)
SUTCLIFFE & SPEAKMAN GSS-SJ5394/015
Falahill Generator Soule
Farm Road L/Iddry
HEOL GLYNDWR 04/2851/007 RSW2
Faulds Park (Platform 2)
Fellowhills Noja
Glenafeoch
Philharmonic Court SJ3589/071
POLE 67 LINE 6451
Hartwood Farm Noja (Road ABSW)
FINDUS & RING ABSW
GLENEAGLES DRIVE 03/5188/002
FISHCROSS SOULE REL
Hayfield Noja (Farm)
Flass Road
Fleet Valley Noja
BELLSCROFT NOJA
BOWHOUSE NOJA
Forrest Grove
FORRESTMILL ABSW
Forrestry Holding sectionaliser
Forrestry Holding sectionliser
Fraser Avenue St A
Freuchie Switching STN
"GSS-SJ0843/009 CORWEN EV CHARGING			"
GLENBRIG NOJA DARVEL
Galston Road Hurl
Gasstown
Gauchalland Temp ABSW
Gauldry No2 ABSW
GAULDRY NOJA
Lumison Claylands Road
PMSW DULAS
George Street
Girstingwood ABSW
Gladsmuir Granary RMU
PMSW S.T.W.A WRW
PMSW GOGLEDD TRAWSFYNYDD
McLeod ST
POLE 14 - LINE 3193
Stillhouse Loan
Duncairn Avenue
GLENCAPLE NOJA/PMAR/01
WATER LANE PUMPING STATION 02/4687/002
GLENESK SOULE REL
GLENHOUL Noja
GLENLEE NOJA
Glenrothes Airfield Noja
Glenview Noja
GLORAT NOJA
Gordon Church Noja
Gowanbank Soule
Grange Noja
High Challoch Noja
Greencroft
GreenGairs ABSW 
Kingsbarns School B
Greenleeshills GM
Lawpark ST A
Linwood Lodge
BR DITTON GSS-SJ4884/002
GROVEHILL SOULE
GS3 ABSW
GS63
GS9 ABSW
ABSW NANTGLYN NORTH SJ0062/016
PMSW CLOS CARROG
SPEEDSWAY 04/4154/003 SW2/SW1
PMR TWYFORD NOJA 09/3425/018
PMR DEVILS BRIDGE NOJA 10/7276/012
"ROSE FARM(O4/5465/011), POLE 61 ON UMV"
SMITHY ROAD 04/2851/003
Bull Hill GM S/S GSS-SJ2976/001
PMSW BRYNIAU
GUILDHALL GSS-SJ3350/015
CEFN COCH NOJA
LLITHFAEN
WESTBOURNE RD BHEAD GSS-SJ3188/028
PMSW MOSS LANE 
03/5687/010/ -WALKERS LANE
BLACKBROOK FARM
GORONWY 
CATHOLIC CHURCH NOJA
VRDC Whitehall 06/6471/007
TY-CERRIG
PMSW THE BAYWATCH 
GROES LON
LIMETREE AVENUE 06/7156/008
BODRWYN
Gun Place
GSS-SJ6188/042 HOWLEY LANE
PONT MAEN HIR
LAUREL BANK
Haggerston Pondside
Pencaitland Maltings
HALLIDAYHALL NOJA
Hanger 3
STONEBYRES NOJA
Stow Soule
Harelaw Ave
WOODEND COTTAGES Soule
Hartwood Road ABSW
ACREDALE INDUSTRIAL EST
Harviestoun Rd Dollar
BWLCHTOCYN
Hawglen
Hawkwood Sectionaliser Rel
Campview
NORTH ROAD AUX T1
Heathhall
Hecklegirth Annan A
Helensburgh GSP Noja
Henry Street Sectionaliser
HIGHFIELD GSS-SJ2275/002
Castle Drive W/K
CRAIG LLWYN
CHARLESFIELD NOJA
GENTLEMANS QUARRY NOJA NEW
HIGH GLENJORRIE NOJA/PMAR/01
RHYL ROAD 07/0566/009
HIGH SMITHSTONE SOULE REL
FRON FEUNO
GYFFIN 07/7776/001
Hill of Beath Co-Op
HILLEND SOULE REL
Hillfield Well Noja
HEUKSLAND NOJA
Holehouse RD 
Holehouse Temp ABSW
HOLLEE SOULE/PMSW/01
Holm Cottage Spur Sect
HOLM NOJA
KILNKNOWE NOJA
HOLMES RD K/K            
POLNEUL NOJA
STATION ROAD GSS-SH8778/005
MOUNTAIN LANE
Seafield Court Ard
HOSPITAL BRAE SOULE/PMSW/01
SMELTHOUSE LN.STN.RD GSS-SJ2722/017
Ardshiel Avenue
HUMBIE M9 ABSW
BELWOOD BARNS NOJA
Hurkledale Soule 
DUDDINGSTON LOAN NO10A
Inchmuir RD SW/STN
INNERWELL FISHERIES SOULE
Innerwick 132/275 s/stn
Irvine House Noja
ELMORE HOUSE
JACKTON NOJA
JERICHO NOJA/PMAR/01
CARPENTER & PATTERSN
John Dewar & Sons
EASTER ROAD 400
KAIMES NOJA
KEEKAFAR SOULE REL
KEEPERS NOJA/PMAR/01
Ken Ervie ABSW
Kendoon ABSW
KENMUIR SAWMILL NO2 ABSW
Kirktonhall Glen W/K
McMillan Drive
Kersewell ABSW
Kershopefoot Temp ABSW
LITTLE NESS
KILGRAMMIE NOJA (Single Phase)
Killantrae Noja
Kilmalid Chivas SW/STN
Kilmany Rd New Wormit 
Kilmarnock Athletics
Kilmore SOULE 
NETHER KEIR NOJA
HOSPITAL GSS-SJ2207/005
Sighthill Gardens
Kinglassie West End
SIGHTHILL VIEW
Kingshill Noja
ABBEY PARK FARM
Kinmount Spur Noja
KINNENHILL BRIDGE ABSW
KIRK LANE
TELFORD ROAD LOCAL R M U
KIRKCONNELL NOJA
Burgh Yard P'wick
Kirkhaven Gvr
Kirkhouse Soule
KIRKINNER SOULE
KIRKLAND SOULE
Kirklandside Hosp SP Fuse
KIRKTON MANOR NOJA
GREENHILL PASS
Kirranrae ABSW
KIRVENNIE NOJA
Knockhouse Road
MILTON LINK RETAIL
North Fort Street Unit 1
L0425 ABSW
L1010 SOULE REL
L102 - FAIRVIEW COTTAGE ABSW
L1062 ABSW (Craighouse Quarry Soule)
L1134 ABSW (Nether Blainslie Noja)
L1135 ABSW (West Lodge Noja)
L1163 Soule
L128 ABSW
L140 SOULE REL
L197 ABSW
L278 SOULE REL
L403 Soule
L411 Soule
L424 SOULE
L44 SOULE
L44 SOULE REL
L550 SOULE REL
L850 SOULE
DRUMTAD NOJA
L909 ABSW
L951 SOULE REL
L998 ABSW (Berryhil Soule)
Dunshalt SW/STN
LAIGH BORLAND NOJA
LAIGHT FARM NOJA
LANDBERRICK NOJA/PMAR/01
Landemer Dr 0210
Lanegate PMAR
Langbarns Noja
Langshaw Noja
LARBRAX NOJA/PMAR/01
LARGS HOUSE NOJA
Library
Larroch A/B
LATHALLAN A/B
Latherton Pl
PMSW Cwm Aur
Hillside Noja
Brewery Road A
COMELY BANK SUPERMARKET
Leafield Soule
VILLAGE SQUARE 03/5683/020
Leemuir Soule
Lempitlaw Noja
Lesmahagow 11kV
Letham Mains Noja
Letham Noja
Letham SW/STN
Hazel Avenue
Newhouse Farm ABSW
Liffnock Avenue Hurl
Liggetcheek Noja
Lilac Avenue
DOMGAY LANE
Links Road North
Holmlea Drive
CRUGERAN
Little Denny Road
LITTLE LARG NOJA
RHOS HELYG
CELYN FARM NOJA
PMR CASSIA GVR - 06/6168/018
 GSS-SH2482/012 BRITISH RAIL OFFICES
04/4155/063F
04/4259/060F (L0296 P69)
04/4554/060F
04/4575/013 INCE LANE 
Loch Lomond Distillery No. 2
Lochans Mill ABSW
LOCHANS SEWAGE SOULE REL
Lochfoot Noja
LOCHINVAR NOJA
LOCHNAW NOJA
Lomond RD
04/5466/062/F-SECTIONALISER
LONGBEDHOLM NOJA
LONGFORMACUS VILLAGE NOJA
KENNOX NOJA
Longriggend Remand
LOSSAT NOJA
06/4947/005F
Lawhare Soule
Lugton Terrace
Malletsheugh
LYNN SOULE REL
06/5049/007F
M74 COMMS SOULE/PMSW/01
MABIE House SOULE
Macduff Place
Maddermains A
Madras Junior High
06/6552/010/ -HEAPS
06/8557/011F (P1 OF L6396)
07/2077/008/ -KINGSPAN
Magask AB Tapping Pole
Mainline Soule after Doncaster Street Tapping
Midtown 
Newton Mearns B 
Manse Rd
WISTON NOJA
Marchfield Dumfries
07/2077/009/ -NESS VIEW
Market RD School
07/7871/001
Mauchline Road Hurl
07/8070/017F
MAYBERRY
Castleglen
Ten Muirhose NOJA
Mearns Road PM (Mainline)
MEGSFIELD SOULE/PMSW/01
Memorial Hall Noja
Mersen
Otterburn Ave K/K
MID MUNTLOCH S3 PMAS/PMSW/01
Midhill
Midland Wind Farm
EAST MAINS A/B
Harcarse Hill Noja (GVR)
Mill Lane K/K
08/2328/014F 
Millmailing Soule
Morton Farm Noja
Stoneykirk Church Sectionalisers
Moatfield Noja
Mollinsburn Rd (Noja close to primary)
MOORFIELD PHASE TWO
MOORPARK SOULE/PMSW/01
Morrison Whites Maybole
Laggan HSE GVR
Mossvale
08/4276/013F POLE 31
08/4288/013F
08/4288/015F
08/4944/010F
MULL SOULE PMSW/PMSW/01
MULLOCH PMAR
08/5183/013F (L350 P1)
MURRAYTHWAITE SOULE/PMSW/01
08/5276/013F
08/5363/005F
08/5363/025F
Napier Road
08/5967/007F (LD148 P10)
PS24 ABSW
Neilstonside Farm Soule
Nether Clifton Soule
PS71 ABSW 
Nether Linkins Links
NETHER WELLWOOD NOJA
Netherfaulds Drive
NETHERGREEN
08/6068/010F
08/7041/008F
09/0219/050F
09/0415/51F
09/0717051F
09/14418/055F     
10/7476/004F O/H JUNCTION
ABER CASEG 08/6266/007
ABSW 04/360 BROOM ORCHARD FARM 04/4769/006
ABSW 04/370 WILLINGTON SCHOOL 045366/005
ABSW 04/371 QUARRY BANK 04/5465/010
ABSW 04/525 04/5363/003 NOP
ABSW 07/233 HENBLAS 07/1151/008
ABSW 08/015 FELIN RHOS 08/4986/014
New Porterbelly GVR
ABSW 08/104 OLIVE BRANCH 08/5084/030
New Stevenson 
NEW STREET
Newall Terr
NEWBIGGING NOJA
Newcastleton SW/STN
Peelpark B
Newliston House Kliston
ABSW 08/335 COED MAWR 08/4962/036
ABSW 08/376 TYN-TWR 08/6266/025
Newton Park Wormit
NEWTONHILLS NOJA
Albie Chapel ABSW
North Croft SW/STN
NORTH END SOULE/PMSW/01
Altogue Noja
BENTHALL NOJA
North Terrace
Northshields sectionalising pole (mainline pole 24)
Norton Hotel Noja
Bus Station
Nursery Ave k/k
Nutberry Moss Works Soule
Old Mains Castle Noja
Old Mill Road Noja
OLD SEWAGE WORKS NOJA
Orkie Farm new
ABSW 08/640 LLANFFESTINIOG 08/7042/017
Our Lady's and St Patricks
Over Dalgliesh Noja
ABSW 08/653 PEN-Y-BONT (NOP) 08/2827/008
Overcairn Soule
Overhailes Noja
Oxengate SOULE
OXSTARTGREEN SOULE/PMSW/01
Cadder
ABSW 09/012 COURT FARM 09/3425/016
ABSW 09/052 NEW LLANFECHAIN 09/1820/007
ABSW 09/059 KNOCKIN SHOP 09/3322/006
ABSW 09/156 NEWTON (WEM) - 09/4732/007
ABSW 09/185 PLAS DERWEN 09/2219/007
ABSW 09/202 FOUR CROSSES 09/2817/012
ABSW 09/230 FOUR CROSSES 09/0508/005
ABSW 10/071/PONT EVANS - 10/7506/015
ABSW 10/073 UPPER CORRIS 10/7408/011
ABSW 10/158 GEORGE BORROW 10/7480/019 P30 L7438
ABSW 10/187 LLANDINIER 09/1798/004
ABSW BENT LANE 03/7088/006
ABSW BLOD - SH4857/017
ABSW CANAL SIDE - 09/4534/008
ABSW CAPEL Garmon
ABSW CASTLE FARM (NOP)
ABSW CEFN COCH SOUTH SJ1357/018
Cairnbowie ABSW
Park Road Ormiston
Parkgate ABSW
Parkgate Noja
Commercial Primary School 
Corton Noja
Pavilion Noja
ABSW CEFN POETH SJ1912/005
Daltippan Noja
PENCHRISE NOJA
PS77
ABSW CHEESE HILL LANE 06/5771/014
ABSW CLAY LANE SJ6067/018
ABSW Coed Ddol temp
ABSW DOVASTON 09/3521/006
PETTINAIN WOOD NOJA
ABSW FFORDD BRYN HIR SH8070/022
ABSW FFRIDD - 08/5752/008
Pinmore Noja
Pissing Burn Soule
Pitcairlie ABSW
Pitdinnie Road PMSW
ABSW FISHPOOL ABBEY 06/5667/027
ABSW Floyd O Applegarth SH8751/015 ( Pole 42&43 avaible) 
Plenploth Noja
PLUNTON MAINS SOULE/PMSW/01
ABSW FOEL
ABSW four crosses 09/0508/005- Decomissioned
ABSW FRON GOCH 09/1921/005
ABSW GEIRN - 08/3881/011
ABSW GOAT 08/4757/012
ABSW GRACES PLACE
ABSW HERMITAGE SJ5220/012
ABSW HIRADDUG ROAD - SJ0679/013
ABSW LADY IDA 09/3421/07
ABSW LLANWNOG 09/0193/004-Decommissioned
ABSW LLAWRY GLYN 09/9391/009
ABSW LLECHWEDD FARM
ABSW LLECHWEDD TEMP - 04/0336/014
ABSW MARSH LANE 06/7483/007
ABSW MARTON - 06/6067/012
ABSW MEADOWBANK - 06/6567/025
ABSW NEW PERTHY 09/3634/008
ABSW NEW PWYNT COTTAGE (NOP) 09/1219/007
ABSW PENRHYN OER GWYN - 08/4279/005
ABSW PENTRECELYN HALL SJ1453/009
ABSW PENTRECELYN SJ1453/010
ABSW PLAS IAGO - SH2776/009
ABSW PLAS PIGOT SJ9564/010
ABSW RAVENSMOOR NEW 06/6250/016
ABSW RED BULL 06/8255/015
ABSW RED BULL LIGHTS SJ8255/017
ABSW SARN VILLAGE SO1990/006 
ABSW SAWPIT LANE 03/7288/005
ABSW STANLEY MILL LN - SH2678/026
ABSW THE PADDOCKS SJ4575/027
ABSW TIMBER YARD SJ0318/010
ABSW Traws No.1
ABSW Tyddyn Dewin
ABSW TYN-Y-FFRIDD - 04/0336/010
ABSW VALLEY TEMP - 08/3079/007
ABSW WELSH END 09/5135/008
ABSW WEST STREET SJ8456/013 (P1 L6396)
ACTON AVENUE GSS-SJ6183/004
